n.,data,estado,país,atualizado_em,confirmados,mortes,recuperados
30670,2020-05-27,Sao Paulo,Brazil,2021-04-02 15:13:53,89483.0,6712.0,0.0
30674,2020-05-27,Sergipe,Brazil,2021-04-02 15:13:53,5912.0,127.0,0.0
30698,2020-05-27,Tocantins,Brazil,2021-04-02 15:13:53,3023.0,65.0,0.0
30904,2020-05-28,Acre,Brazil,2021-04-02 15:13:53,5600.0,122.0,0.0
30909,2020-05-28,Alagoas,Brazil,2021-04-02 15:13:53,8055.0,385.0,0.0
30912,2020-05-28,Amapa,Brazil,2021-04-02 15:13:53,8152.0,198.0,0.0
30913,2020-05-28,Amazonas,Brazil,2021-04-02 15:13:53,36146.0,1964.0,0.0
30939,2020-05-28,Bahia,Brazil,2021-04-02 15:13:53,15963.0,570.0,0.0
30974,2020-05-28,Ceara,Brazil,2021-04-02 15:13:53,37821.0,2733.0,0.0
30997,2020-05-28,Distrito Federal,Brazil,2021-04-02 15:13:53,8300.0,142.0,0.0
31001,2020-05-28,Espirito Santo,Brazil,2021-04-02 15:13:53,12203.0,538.0,0.0
31018,2020-05-28,Goias,Brazil,2021-04-02 15:13:53,3090.0,115.0,0.0
31089,2020-05-28,Maranhao,Brazil,2021-04-02 15:13:53,27979.0,887.0,0.0
31094,2020-05-28,Mato Grosso,Brazil,2021-04-02 15:13:53,1951.0,51.0,0.0
31095,2020-05-28,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,1262.0,18.0,0.0
31106,2020-05-28,Minas Gerais,Brazil,2021-04-02 15:13:53,8686.0,255.0,0.0
31161,2020-05-28,Para,Brazil,2021-04-02 15:13:53,33699.0,2704.0,0.0
31162,2020-05-28,Paraiba,Brazil,2021-04-02 15:13:53,11132.0,318.0,0.0
31163,2020-05-28,Parana,Brazil,2021-04-02 15:13:53,3984.0,169.0,0.0
31166,2020-05-28,Pernambuco,Brazil,2021-04-02 15:13:53,30713.0,2566.0,0.0
31167,2020-05-28,Piaui,Brazil,2021-04-02 15:13:53,4243.0,138.0,0.0
31187,2020-05-28,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,5630.0,254.0,0.0
31188,2020-05-28,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,8234.0,213.0,0.0
31189,2020-05-28,Rio de Janeiro,Brazil,2021-04-02 15:13:53,44886.0,4856.0,0.0
31191,2020-05-28,Rondonia,Brazil,2021-04-02 15:13:53,4252.0,142.0,0.0
31192,2020-05-28,Roraima,Brazil,2021-04-02 15:13:53,2959.0,102.0,0.0
31204,2020-05-28,Santa Catarina,Brazil,2021-04-02 15:13:53,8000.0,131.0,0.0
31206,2020-05-28,Sao Paulo,Brazil,2021-04-02 15:13:53,95865.0,6980.0,0.0
31210,2020-05-28,Sergipe,Brazil,2021-04-02 15:13:53,6156.0,135.0,0.0
31239,2020-05-28,Tocantins,Brazil,2021-04-02 15:13:53,3277.0,68.0,0.0
31461,2020-05-29,Acre,Brazil,2021-04-02 15:13:53,5841.0,135.0,0.0
31466,2020-05-29,Alagoas,Brazil,2021-04-02 15:13:53,8618.0,406.0,0.0
31469,2020-05-29,Amapa,Brazil,2021-04-02 15:13:53,8469.0,207.0,0.0
31470,2020-05-29,Amazonas,Brazil,2021-04-02 15:13:53,38909.0,2011.0,0.0
31496,2020-05-29,Bahia,Brazil,2021-04-02 15:13:53,16917.0,609.0,0.0
31531,2020-05-29,Ceara,Brazil,2021-04-02 15:13:53,38395.0,2859.0,0.0
31554,2020-05-29,Distrito Federal,Brazil,2021-04-02 15:13:53,8722.0,154.0,0.0
31558,2020-05-29,Espirito Santo,Brazil,2021-04-02 15:13:53,12903.0,560.0,0.0
31575,2020-05-29,Goias,Brazil,2021-04-02 15:13:53,3319.0,119.0,0.0
31647,2020-05-29,Maranhao,Brazil,2021-04-02 15:13:53,30482.0,911.0,0.0
31652,2020-05-29,Mato Grosso,Brazil,2021-04-02 15:13:53,2103.0,56.0,0.0
31653,2020-05-29,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,1356.0,18.0,0.0
31664,2020-05-29,Minas Gerais,Brazil,2021-04-02 15:13:53,9232.0,257.0,0.0
31719,2020-05-29,Para,Brazil,2021-04-02 15:13:53,36486.0,2827.0,0.0
31720,2020-05-29,Paraiba,Brazil,2021-04-02 15:13:53,12011.0,327.0,0.0
31721,2020-05-29,Parana,Brazil,2021-04-02 15:13:53,4236.0,173.0,0.0
31724,2020-05-29,Pernambuco,Brazil,2021-04-02 15:13:53,32255.0,2669.0,0.0
31725,2020-05-29,Piaui,Brazil,2021-04-02 15:13:53,4503.0,146.0,0.0
31745,2020-05-29,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,6463.0,268.0,0.0
31746,2020-05-29,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,8234.0,213.0,0.0
31747,2020-05-29,Rio de Janeiro,Brazil,2021-04-02 15:13:53,47953.0,5079.0,0.0
31749,2020-05-29,Rondonia,Brazil,2021-04-02 15:13:53,4502.0,145.0,0.0
31750,2020-05-29,Roraima,Brazil,2021-04-02 15:13:53,3098.0,108.0,0.0
31762,2020-05-29,Santa Catarina,Brazil,2021-04-02 15:13:53,8530.0,134.0,0.0
31764,2020-05-29,Sao Paulo,Brazil,2021-04-02 15:13:53,101556.0,7275.0,0.0
31768,2020-05-29,Sergipe,Brazil,2021-04-02 15:13:53,6462.0,142.0,0.0
31797,2020-05-29,Tocantins,Brazil,2021-04-02 15:13:53,3611.0,70.0,0.0
32019,2020-05-30,Acre,Brazil,2021-04-02 15:13:53,6072.0,142.0,0.0
32024,2020-05-30,Alagoas,Brazil,2021-04-02 15:13:53,9223.0,424.0,0.0
32027,2020-05-30,Amapa,Brazil,2021-04-02 15:13:53,9313.0,215.0,0.0
32028,2020-05-30,Amazonas,Brazil,2021-04-02 15:13:53,40560.0,2047.0,0.0
32054,2020-05-30,Bahia,Brazil,2021-04-02 15:13:53,17626.0,638.0,0.0
32089,2020-05-30,Ceara,Brazil,2021-04-02 15:13:53,46506.0,2956.0,0.0
32112,2020-05-30,Distrito Federal,Brazil,2021-04-02 15:13:53,9474.0,162.0,0.0
32116,2020-05-30,Espirito Santo,Brazil,2021-04-02 15:13:53,13437.0,583.0,0.0
32133,2020-05-30,Goias,Brazil,2021-04-02 15:13:53,3585.0,122.0,0.0
32205,2020-05-30,Maranhao,Brazil,2021-04-02 15:13:53,32620.0,932.0,0.0
32210,2020-05-30,Mato Grosso,Brazil,2021-04-02 15:13:53,2361.0,57.0,0.0
32211,2020-05-30,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,1418.0,19.0,0.0
32222,2020-05-30,Minas Gerais,Brazil,2021-04-02 15:13:53,9630.0,263.0,0.0
32277,2020-05-30,Para,Brazil,2021-04-02 15:13:53,37296.0,2900.0,0.0
32278,2020-05-30,Paraiba,Brazil,2021-04-02 15:13:53,12862.0,347.0,0.0
32279,2020-05-30,Parana,Brazil,2021-04-02 15:13:53,4473.0,181.0,0.0
32282,2020-05-30,Pernambuco,Brazil,2021-04-02 15:13:53,33427.0,2740.0,0.0
32283,2020-05-30,Piaui,Brazil,2021-04-02 15:13:53,4745.0,157.0,0.0
32303,2020-05-30,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,7402.0,305.0,0.0
32304,2020-05-30,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,9242.0,218.0,0.0
32305,2020-05-30,Rio de Janeiro,Brazil,2021-04-02 15:13:53,52420.0,5277.0,0.0
32307,2020-05-30,Rondonia,Brazil,2021-04-02 15:13:53,4743.0,151.0,0.0
32308,2020-05-30,Roraima,Brazil,2021-04-02 15:13:53,3299.0,110.0,0.0
32320,2020-05-30,Santa Catarina,Brazil,2021-04-02 15:13:53,8778.0,136.0,0.0
32322,2020-05-30,Sao Paulo,Brazil,2021-04-02 15:13:53,107142.0,7532.0,0.0
32326,2020-05-30,Sergipe,Brazil,2021-04-02 15:13:53,6805.0,149.0,0.0
32355,2020-05-30,Tocantins,Brazil,2021-04-02 15:13:53,3981.0,71.0,0.0
32578,2020-05-31,Acre,Brazil,2021-04-02 15:13:53,6219.0,148.0,0.0
32583,2020-05-31,Alagoas,Brazil,2021-04-02 15:13:53,10288.0,443.0,0.0
32586,2020-05-31,Amapa,Brazil,2021-04-02 15:13:53,9602.0,222.0,0.0
32587,2020-05-31,Amazonas,Brazil,2021-04-02 15:13:53,41378.0,2052.0,0.0
32613,2020-05-31,Bahia,Brazil,2021-04-02 15:13:53,18392.0,667.0,0.0
32648,2020-05-31,Ceara,Brazil,2021-04-02 15:13:53,48489.0,3010.0,0.0
32671,2020-05-31,Distrito Federal,Brazil,2021-04-02 15:13:53,9780.0,170.0,0.0
32675,2020-05-31,Espirito Santo,Brazil,2021-04-02 15:13:53,13690.0,604.0,0.0
32692,2020-05-31,Goias,Brazil,2021-04-02 15:13:53,3702.0,124.0,0.0
32764,2020-05-31,Maranhao,Brazil,2021-04-02 15:13:53,34639.0,955.0,0.0
32769,2020-05-31,Mato Grosso,Brazil,2021-04-02 15:13:53,2429.0,61.0,0.0
32770,2020-05-31,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,1489.0,20.0,0.0
32781,2020-05-31,Minas Gerais,Brazil,2021-04-02 15:13:53,10464.0,271.0,0.0
32836,2020-05-31,Para,Brazil,2021-04-02 15:13:53,37961.0,2923.0,0.0
32837,2020-05-31,Paraiba,Brazil,2021-04-02 15:13:53,13162.0,360.0,0.0
32838,2020-05-31,Parana,Brazil,2021-04-02 15:13:53,4687.0,182.0,0.0
32841,2020-05-31,Pernambuco,Brazil,2021-04-02 15:13:53,34450.0,2807.0,0.0
32842,2020-05-31,Piaui,Brazil,2021-04-02 15:13:53,4931.0,161.0,0.0
32862,2020-05-31,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,8051.0,305.0,0.0
32863,2020-05-31,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,9332.0,224.0,0.0
32864,2020-05-31,Rio de Janeiro,Brazil,2021-04-02 15:13:53,53388.0,5344.0,0.0
32866,2020-05-31,Rondonia,Brazil,2021-04-02 15:13:53,4942.0,156.0,0.0
32867,2020-05-31,Roraima,Brazil,2021-04-02 15:13:53,3474.0,116.0,0.0
32879,2020-05-31,Santa Catarina,Brazil,2021-04-02 15:13:53,9037.0,143.0,0.0
32881,2020-05-31,Sao Paulo,Brazil,2021-04-02 15:13:53,109698.0,7615.0,0.0
32885,2020-05-31,Sergipe,Brazil,2021-04-02 15:13:53,6999.0,158.0,0.0
32914,2020-05-31,Tocantins,Brazil,2021-04-02 15:13:53,4176.0,73.0,0.0
33135,2020-06-01,Acre,Brazil,2021-04-02 15:13:53,6326.0,161.0,0.0
33141,2020-06-01,Alagoas,Brazil,2021-04-02 15:13:53,10837.0,461.0,0.0
33146,2020-06-01,Amapa,Brazil,2021-04-02 15:13:53,9890.0,228.0,0.0
33147,2020-06-01,Amazonas,Brazil,2021-04-02 15:13:53,41774.0,2071.0,0.0
33176,2020-06-01,Bahia,Brazil,2021-04-02 15:13:53,18898.0,701.0,0.0
33215,2020-06-01,Ceara,Brazil,2021-04-02 15:13:53,50504.0,3188.0,0.0
33247,2020-06-01,Distrito Federal,Brazil,2021-04-02 15:13:53,10510.0,171.0,0.0
33253,2020-06-01,Espirito Santo,Brazil,2021-04-02 15:13:53,14069.0,614.0,0.0
33270,2020-06-01,Goias,Brazil,2021-04-02 15:13:53,3906.0,127.0,0.0
33376,2020-06-01,Maranhao,Brazil,2021-04-02 15:13:53,35297.0,976.0,0.0
33382,2020-06-01,Mato Grosso,Brazil,2021-04-02 15:13:53,2541.0,66.0,0.0
33383,2020-06-01,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,1568.0,20.0,0.0
33394,2020-06-01,Minas Gerais,Brazil,2021-04-02 15:13:53,10670.0,278.0,0.0
33463,2020-06-01,Para,Brazil,2021-04-02 15:13:53,38046.0,2925.0,0.0
33464,2020-06-01,Paraiba,Brazil,2021-04-02 15:13:53,13695.0,370.0,0.0
33465,2020-06-01,Parana,Brazil,2021-04-02 15:13:53,4835.0,190.0,0.0
33470,2020-06-01,Pernambuco,Brazil,2021-04-02 15:13:53,34900.0,2875.0,0.0
33471,2020-06-01,Piaui,Brazil,2021-04-02 15:13:53,5119.0,168.0,0.0
33494,2020-06-01,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,7964.0,323.0,0.0
33495,2020-06-01,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,9332.0,232.0,0.0
33496,2020-06-01,Rio de Janeiro,Brazil,2021-04-02 15:13:53,54530.0,5462.0,0.0
33499,2020-06-01,Rondonia,Brazil,2021-04-02 15:13:53,5172.0,159.0,0.0
33500,2020-06-01,Roraima,Brazil,2021-04-02 15:13:53,3692.0,116.0,0.0
33518,2020-06-01,Santa Catarina,Brazil,2021-04-02 15:13:53,9498.0,146.0,0.0
33520,2020-06-01,Sao Paulo,Brazil,2021-04-02 15:13:53,111296.0,7667.0,0.0
33525,2020-06-01,Sergipe,Brazil,2021-04-02 15:13:53,7233.0,166.0,0.0
33562,2020-06-01,Tocantins,Brazil,2021-04-02 15:13:53,4345.0,76.0,0.0
33803,2020-06-02,Acre,Brazil,2021-04-02 15:13:53,6465.0,165.0,0.0
33809,2020-06-02,Alagoas,Brazil,2021-04-02 15:13:53,11559.0,482.0,0.0
33814,2020-06-02,Amapa,Brazil,2021-04-02 15:13:53,10511.0,237.0,0.0
33815,2020-06-02,Amazonas,Brazil,2021-04-02 15:13:53,43195.0,2102.0,0.0
33844,2020-06-02,Bahia,Brazil,2021-04-02 15:13:53,21430.0,736.0,0.0
33883,2020-06-02,Ceara,Brazil,2021-04-02 15:13:53,53073.0,3421.0,0.0
33914,2020-06-02,Distrito Federal,Brazil,2021-04-02 15:13:53,11256.0,177.0,0.0
33920,2020-06-02,Espirito Santo,Brazil,2021-04-02 15:13:53,15151.0,664.0,0.0
33937,2020-06-02,Goias,Brazil,2021-04-02 15:13:53,4377.0,151.0,0.0
34043,2020-06-02,Maranhao,Brazil,2021-04-02 15:13:53,36625.0,997.0,0.0
34049,2020-06-02,Mato Grosso,Brazil,2021-04-02 15:13:53,2709.0,70.0,0.0
34050,2020-06-02,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,1646.0,20.0,0.0
34061,2020-06-02,Minas Gerais,Brazil,2021-04-02 15:13:53,10939.0,289.0,0.0
34130,2020-06-02,Para,Brazil,2021-04-02 15:13:53,41207.0,3040.0,0.0
34131,2020-06-02,Paraiba,Brazil,2021-04-02 15:13:53,14859.0,379.0,0.0
34132,2020-06-02,Parana,Brazil,2021-04-02 15:13:53,5163.0,199.0,0.0
34137,2020-06-02,Pernambuco,Brazil,2021-04-02 15:13:53,35508.0,2933.0,0.0
34138,2020-06-02,Piaui,Brazil,2021-04-02 15:13:53,5506.0,180.0,0.0
34161,2020-06-02,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,8233.0,341.0,0.0
34162,2020-06-02,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,9919.0,245.0,0.0
34163,2020-06-02,Rio de Janeiro,Brazil,2021-04-02 15:13:53,56732.0,5686.0,0.0
34166,2020-06-02,Rondonia,Brazil,2021-04-02 15:13:53,5477.0,172.0,0.0
34167,2020-06-02,Roraima,Brazil,2021-04-02 15:13:53,3850.0,120.0,0.0
34185,2020-06-02,Santa Catarina,Brazil,2021-04-02 15:13:53,9660.0,148.0,0.0
34187,2020-06-02,Sao Paulo,Brazil,2021-04-02 15:13:53,118295.0,7994.0,0.0
34192,2020-06-02,Sergipe,Brazil,2021-04-02 15:13:53,7555.0,172.0,0.0
34229,2020-06-02,Tocantins,Brazil,2021-04-02 15:13:53,4483.0,79.0,0.0
34470,2020-06-03,Acre,Brazil,2021-04-02 15:13:53,6679.0,171.0,0.0
34476,2020-06-03,Alagoas,Brazil,2021-04-02 15:13:53,12407.0,506.0,0.0
34481,2020-06-03,Amapa,Brazil,2021-04-02 15:13:53,11107.0,247.0,0.0
34482,2020-06-03,Amazonas,Brazil,2021-04-02 15:13:53,44347.0,2138.0,0.0
34511,2020-06-03,Bahia,Brazil,2021-04-02 15:13:53,22451.0,762.0,0.0
34550,2020-06-03,Ceara,Brazil,2021-04-02 15:13:53,56056.0,3605.0,0.0
34582,2020-06-03,Distrito Federal,Brazil,2021-04-02 15:13:53,12020.0,191.0,0.0
34588,2020-06-03,Espirito Santo,Brazil,2021-04-02 15:13:53,16121.0,698.0,0.0
34605,2020-06-03,Goias,Brazil,2021-04-02 15:13:53,4570.0,155.0,0.0
34711,2020-06-03,Maranhao,Brazil,2021-04-02 15:13:53,38174.0,1028.0,0.0
34717,2020-06-03,Mato Grosso,Brazil,2021-04-02 15:13:53,2848.0,76.0,0.0
34718,2020-06-03,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,1802.0,20.0,0.0
34729,2020-06-03,Minas Gerais,Brazil,2021-04-02 15:13:53,12010.0,306.0,0.0
34798,2020-06-03,Para,Brazil,2021-04-02 15:13:53,44774.0,3193.0,0.0
34799,2020-06-03,Paraiba,Brazil,2021-04-02 15:13:53,16018.0,414.0,0.0
34800,2020-06-03,Parana,Brazil,2021-04-02 15:13:53,5494.0,205.0,0.0
34805,2020-06-03,Pernambuco,Brazil,2021-04-02 15:13:53,36463.0,3012.0,0.0
34806,2020-06-03,Piaui,Brazil,2021-04-02 15:13:53,5828.0,192.0,0.0
34829,2020-06-03,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,9149.0,367.0,0.0
34830,2020-06-03,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,10398.0,258.0,0.0
34831,2020-06-03,Rio de Janeiro,Brazil,2021-04-02 15:13:53,59240.0,6010.0,0.0
34834,2020-06-03,Rondonia,Brazil,2021-04-02 15:13:53,5713.0,180.0,0.0
34835,2020-06-03,Roraima,Brazil,2021-04-02 15:13:53,4143.0,124.0,0.0
34853,2020-06-03,Santa Catarina,Brazil,2021-04-02 15:13:53,10034.0,152.0,0.0
34855,2020-06-03,Sao Paulo,Brazil,2021-04-02 15:13:53,123483.0,8276.0,0.0
34860,2020-06-03,Sergipe,Brazil,2021-04-02 15:13:53,7989.0,180.0,0.0
34897,2020-06-03,Tocantins,Brazil,2021-04-02 15:13:53,4698.0,82.0,0.0
35138,2020-06-04,Acre,Brazil,2021-04-02 15:13:53,7021.0,181.0,0.0
35144,2020-06-04,Alagoas,Brazil,2021-04-02 15:13:53,13097.0,531.0,0.0
35149,2020-06-04,Amapa,Brazil,2021-04-02 15:13:53,11551.0,254.0,0.0
35150,2020-06-04,Amazonas,Brazil,2021-04-02 15:13:53,46473.0,2183.0,0.0
35179,2020-06-04,Bahia,Brazil,2021-04-02 15:13:53,23463.0,790.0,0.0
35218,2020-06-04,Ceara,Brazil,2021-04-02 15:13:53,59795.0,3813.0,0.0
35250,2020-06-04,Distrito Federal,Brazil,2021-04-02 15:13:53,12923.0,196.0,0.0
35256,2020-06-04,Espirito Santo,Brazil,2021-04-02 15:13:53,16894.0,737.0,0.0
35273,2020-06-04,Goias,Brazil,2021-04-02 15:13:53,4944.0,164.0,0.0
35379,2020-06-04,Maranhao,Brazil,2021-04-02 15:13:53,40629.0,1062.0,0.0
35385,2020-06-04,Mato Grosso,Brazil,2021-04-02 15:13:53,3194.0,82.0,0.0
35386,2020-06-04,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,1925.0,20.0,0.0
35397,2020-06-04,Minas Gerais,Brazil,2021-04-02 15:13:53,13034.0,323.0,0.0
35466,2020-06-04,Para,Brazil,2021-04-02 15:13:53,48049.0,3416.0,0.0
35467,2020-06-04,Paraiba,Brazil,2021-04-02 15:13:53,17579.0,438.0,0.0
35468,2020-06-04,Parana,Brazil,2021-04-02 15:13:53,5820.0,215.0,0.0
35473,2020-06-04,Pernambuco,Brazil,2021-04-02 15:13:53,37507.0,3134.0,0.0
35474,2020-06-04,Piaui,Brazil,2021-04-02 15:13:53,6064.0,202.0,0.0
35497,2020-06-04,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,9282.0,378.0,0.0
35498,2020-06-04,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,11010.0,265.0,0.0
35499,2020-06-04,Rio de Janeiro,Brazil,2021-04-02 15:13:53,60932.0,6327.0,0.0
35502,2020-06-04,Rondonia,Brazil,2021-04-02 15:13:53,6459.0,194.0,0.0
35503,2020-06-04,Roraima,Brazil,2021-04-02 15:13:53,4483.0,127.0,0.0
35521,2020-06-04,Santa Catarina,Brazil,2021-04-02 15:13:53,10532.0,156.0,0.0
35523,2020-06-04,Sao Paulo,Brazil,2021-04-02 15:13:53,129200.0,8560.0,0.0
35528,2020-06-04,Sergipe,Brazil,2021-04-02 15:13:53,8200.0,186.0,0.0
35565,2020-06-04,Tocantins,Brazil,2021-04-02 15:13:53,4881.0,87.0,0.0
35805,2020-06-05,Acre,Brazil,2021-04-02 15:13:53,7284.0,190.0,0.0
35811,2020-06-05,Alagoas,Brazil,2021-04-02 15:13:53,13937.0,557.0,0.0
35816,2020-06-05,Amapa,Brazil,2021-04-02 15:13:53,12327.0,260.0,0.0
35817,2020-06-05,Amazonas,Brazil,2021-04-02 15:13:53,47666.0,2199.0,0.0
35846,2020-06-05,Bahia,Brazil,2021-04-02 15:13:53,26419.0,819.0,0.0
35886,2020-06-05,Ceara,Brazil,2021-04-02 15:13:53,61595.0,3890.0,0.0
35919,2020-06-05,Distrito Federal,Brazil,2021-04-02 15:13:53,14208.0,202.0,0.0
35925,2020-06-05,Espirito Santo,Brazil,2021-04-02 15:13:53,18109.0,780.0,0.0
35943,2020-06-05,Goias,Brazil,2021-04-02 15:13:53,5373.0,167.0,0.0
36055,2020-06-05,Maranhao,Brazil,2021-04-02 15:13:53,43313.0,1095.0,0.0
36061,2020-06-05,Mato Grosso,Brazil,2021-04-02 15:13:53,3481.0,88.0,0.0
36062,2020-06-05,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,1997.0,21.0,0.0
36073,2020-06-05,Minas Gerais,Brazil,2021-04-02 15:13:53,13995.0,344.0,0.0
36145,2020-06-05,Para,Brazil,2021-04-02 15:13:53,50960.0,3538.0,0.0
36146,2020-06-05,Paraiba,Brazil,2021-04-02 15:13:53,18579.0,451.0,0.0
36147,2020-06-05,Parana,Brazil,2021-04-02 15:13:53,6348.0,227.0,0.0
36152,2020-06-05,Pernambuco,Brazil,2021-04-02 15:13:53,38511.0,3205.0,0.0
36153,2020-06-05,Piaui,Brazil,2021-04-02 15:13:53,6717.0,217.0,0.0
36176,2020-06-05,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,9440.0,387.0,0.0
36177,2020-06-05,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,11583.0,276.0,0.0
36178,2020-06-05,Rio de Janeiro,Brazil,2021-04-02 15:13:53,63066.0,6473.0,0.0
36181,2020-06-05,Rondonia,Brazil,2021-04-02 15:13:53,6862.0,213.0,0.0
36182,2020-06-05,Roraima,Brazil,2021-04-02 15:13:53,4831.0,139.0,0.0
36200,2020-06-05,Santa Catarina,Brazil,2021-04-02 15:13:53,10846.0,159.0,0.0
36202,2020-06-05,Sao Paulo,Brazil,2021-04-02 15:13:53,134565.0,8842.0,0.0
36207,2020-06-05,Sergipe,Brazil,2021-04-02 15:13:53,8577.0,198.0,0.0
36247,2020-06-05,Tocantins,Brazil,2021-04-02 15:13:53,5182.0,89.0,0.0
36493,2020-06-06,Acre,Brazil,2021-04-02 15:13:53,7525.0,201.0,0.0
36499,2020-06-06,Alagoas,Brazil,2021-04-02 15:13:53,14818.0,582.0,0.0
36504,2020-06-06,Amapa,Brazil,2021-04-02 15:13:53,12773.0,269.0,0.0
36505,2020-06-06,Amazonas,Brazil,2021-04-02 15:13:53,48785.0,2232.0,0.0
36534,2020-06-06,Bahia,Brazil,2021-04-02 15:13:53,27396.0,846.0,0.0
36574,2020-06-06,Ceara,Brazil,2021-04-02 15:13:53,63575.0,3965.0,0.0
36607,2020-06-06,Distrito Federal,Brazil,2021-04-02 15:13:53,15850.0,208.0,0.0
36613,2020-06-06,Espirito Santo,Brazil,2021-04-02 15:13:53,18950.0,806.0,0.0
36631,2020-06-06,Goias,Brazil,2021-04-02 15:13:53,5669.0,172.0,0.0
36743,2020-06-06,Maranhao,Brazil,2021-04-02 15:13:53,45470.0,1132.0,0.0
36749,2020-06-06,Mato Grosso,Brazil,2021-04-02 15:13:53,3662.0,96.0,0.0
36750,2020-06-06,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,2132.0,21.0,0.0
36761,2020-06-06,Minas Gerais,Brazil,2021-04-02 15:13:53,14939.0,368.0,0.0
36833,2020-06-06,Para,Brazil,2021-04-02 15:13:53,53176.0,3612.0,0.0
36834,2020-06-06,Paraiba,Brazil,2021-04-02 15:13:53,19787.0,467.0,0.0
36835,2020-06-06,Parana,Brazil,2021-04-02 15:13:53,6605.0,232.0,0.0
36840,2020-06-06,Pernambuco,Brazil,2021-04-02 15:13:53,39361.0,3270.0,0.0
36841,2020-06-06,Piaui,Brazil,2021-04-02 15:13:53,7105.0,224.0,0.0
36864,2020-06-06,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,9449.0,410.0,0.0
36865,2020-06-06,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,12037.0,283.0,0.0
36866,2020-06-06,Rio de Janeiro,Brazil,2021-04-02 15:13:53,64533.0,6639.0,0.0
36869,2020-06-06,Rondonia,Brazil,2021-04-02 15:13:53,7700.0,228.0,0.0
36870,2020-06-06,Roraima,Brazil,2021-04-02 15:13:53,5238.0,139.0,0.0
36888,2020-06-06,Santa Catarina,Brazil,2021-04-02 15:13:53,11285.0,166.0,0.0
36890,2020-06-06,Sao Paulo,Brazil,2021-04-02 15:13:53,140549.0,9058.0,0.0
36895,2020-06-06,Sergipe,Brazil,2021-04-02 15:13:53,8972.0,208.0,0.0
36935,2020-06-06,Tocantins,Brazil,2021-04-02 15:13:53,5505.0,96.0,0.0
37181,2020-06-07,Acre,Brazil,2021-04-02 15:13:53,7983.0,207.0,0.0
37187,2020-06-07,Alagoas,Brazil,2021-04-02 15:13:53,15706.0,601.0,0.0
37192,2020-06-07,Amapa,Brazil,2021-04-02 15:13:53,13045.0,272.0,0.0
37193,2020-06-07,Amazonas,Brazil,2021-04-02 15:13:53,49269.0,2250.0,0.0
37222,2020-06-07,Bahia,Brazil,2021-04-02 15:13:53,28250.0,879.0,0.0
37262,2020-06-07,Ceara,Brazil,2021-04-02 15:13:53,64271.0,3982.0,0.0
37295,2020-06-07,Distrito Federal,Brazil,2021-04-02 15:13:53,16623.0,214.0,0.0
37301,2020-06-07,Espirito Santo,Brazil,2021-04-02 15:13:53,19619.0,832.0,0.0
37319,2020-06-07,Goias,Brazil,2021-04-02 15:13:53,5813.0,173.0,0.0
37431,2020-06-07,Maranhao,Brazil,2021-04-02 15:13:53,47593.0,1170.0,0.0
37437,2020-06-07,Mato Grosso,Brazil,2021-04-02 15:13:53,3878.0,109.0,0.0
37438,2020-06-07,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,2253.0,21.0,0.0
37449,2020-06-07,Minas Gerais,Brazil,2021-04-02 15:13:53,15703.0,376.0,0.0
37521,2020-06-07,Para,Brazil,2021-04-02 15:13:53,54271.0,3678.0,0.0
37522,2020-06-07,Paraiba,Brazil,2021-04-02 15:13:53,20310.0,484.0,0.0
37523,2020-06-07,Parana,Brazil,2021-04-02 15:13:53,6897.0,237.0,0.0
37528,2020-06-07,Pernambuco,Brazil,2021-04-02 15:13:53,40242.0,3305.0,0.0
37529,2020-06-07,Piaui,Brazil,2021-04-02 15:13:53,7478.0,239.0,0.0
